pert_id,canonical_smiles,inchi_key,pert_iname,pert_type
BRD-K43410529,C[C@@H](NC(=O)C1NCNC(N)C1CL)C1NCC(S1)C(=O)NC1CC(C(CL)CN1)C(F)(F)F,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,MLN-2480,trt_cp
BRD-K83963101,OC(=O)C1CCC(NC2NCC3CN=C(C4CC(CL)CCC4-C3N2)C2C(F)CCCC2F)CC1,HHFBDROWDBDFBR-UHFFFAOYSA-N,MLN-8054,trt_cp
BRD-K16485616,NC1CCCCC1NC(=O)C1CCC(CNC2NCCC(N2)-C2CCCNC2)CC1,HRNLUBSXIHFDHP-UHFFFAOYSA-N,mocetinostat,trt_cp
BRD-K07237224,CLC1CCC(CC1)C(=O)NCCN1CCOCC1,YHXISWVBGDMDLQ-UHFFFAOYSA-N,moclobemide,trt_cp
BRD-A65280694,CCC1C(C)[NH]C2CCC(CN3CCOCC3)C(=O)C12,KLPWJLBORRMFGK-UHFFFAOYSA-N,molindone,trt_cp
BRD-K63861289,CCOC(=O)NC1C[N+](NO1)N1CCOCC1,XLFWDASMENKTKL-UHFFFAOYSA-O,molsidomine,trt_cp
BRD-K21548250,CCOC(=O)NC1CCC2SC3CCCCC3N(C(=O)CCN3CCOCC3)C2C1,FUBVWMNBEHXPSU-UHFFFAOYSA-N,moracizine,trt_cp
BRD-K99616396,CC1(C)CNC2CC(NC(=O)C3CCCNC3NCC3CCNCC3)CCC12,RAHBGWKEPAQNFF-UHFFFAOYSA-N,motesanib,trt_cp
BRD-K61988078,CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C,YZBLFMPOMVTDJY-CBYMMZEQSA-N,moxidectin,trt_cp
BRD-K66615216,COC1C(N2C[C@@H]3CCCN[C@@H]3C2)C(F)CC2C1N(CC(C(O)=O)C2=O)C1CC1,FABPRXSRWADJSP-MEDUHNTESA-N,moxifloxacin,trt_cp
BRD-K81144366,CC(C)C1CC(OC(C)=O)C(C)CC1OCCN(C)C,VRYMTAVOXVTQEF-UHFFFAOYSA-N,moxisylyte,trt_cp
BRD-K77771411,COC1NC(C)NC(CL)C1NC1=NCCN1,WPNJAUFVNXKLIM-UHFFFAOYSA-N,moxonidine,trt_cp
BRD-A31095847,CN(C)C1CCCN(C(=O)C2CCC(NC(=O)C3CCCCC3C)CC2)C2CCCCC12,WRNXUQJJCIZICJ-UHFFFAOYSA-N,mozavaptan,trt_cp
BRD-K19061412,FC(F)(F)C1CCC(\C=C\C2NC(COC3CCC(CCCCN4CCNN4)CC3)CO2)CC1,ZTFBIUXIQYRUNT-MDWZMJQESA-N,mubritinib,trt_cp
BRD-K92428153,COC1C(C)C2COC(=O)C2C(O)C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,RTGDFNSFWBGLEC-SYZQJQIISA-N,mycophenolate-mofetil,trt_cp
BRD-K63750851,COC1C(C)C2COC(=O)C2C(O)C1C\C=C(/C)CCC(O)=O,HPNSFSBZBAHARI-RUDMXATFSA-N,mycophenolic-acid,trt_cp
BRD-K82522873,CC1CC(CCC1-N1C(CCC(O)=O)CCC1-C1CCC(CC1)-N1CCNC1)C(N)=O,YVPGZQLRPAGKLA-UHFFFAOYSA-N,N6022,trt_cp
BRD-K06674495,NC(=N)NC1CCC(CC1)C(=O)OC1CCC2CC(CCC2C1)C(N)=N,MQQNFDZXWVTQEH-UHFFFAOYSA-N,nafamostat,trt_cp
BRD-A67862938,CCN(CC)CCOC(=O)C(CC1CCCO1)CC1CCCC2CCCCC12,KBAFPSLPKGSANY-UHFFFAOYSA-N,naftidrofuryl,trt_cp
BRD-K74141488,CN(C\C=C\C1CCCCC1)CC1CCCC2CCCCC12,OZGNYLLQHRPOBR-DHZHZOJOSA-N,naftifine,trt_cp
BRD-A01787639,COC1CCCCC1N1CCN(CC(O)COC2CCCC3CCCCC23)CC1,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,naftopidil,trt_cp
BRD-K66404838,O[C@H]1CC[C@@]2(O)[C@H]3CC4CCC(O)C5O[C@@H]1[C@]2(CCN3CC1CCC1)C45,NETZHAKZCGBWSS-CEDHKZHLSA-N,nalbuphine,trt_cp
BRD-K52080565,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,NPAGDVCDWIYMMC-IZPLOLCNSA-N,nandrolone,trt_cp
BRD-K77641333,C(C1=NCCN1)C1CCCC2CCCCC12,CNIIGCLFLJGOGP-UHFFFAOYSA-N,naphazoline,trt_cp
BRD-K59197931,COC1CCC2CC(CCC2C1)[C@H](C)C(O)=O,CMWTZPSULFXXJA-VIFPVBQESA-N,naproxen,trt_cp
BRD-K08832567,OC1CCC(CC1)[C@@H]1CC(=O)C2C(O)CC(O)CC2O1,FTVWIRXFELQLPI-ZDUSSCGKSA-N,naringenin,trt_cp
BRD-K38287497,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,RICZEKWVNZFTNZ-LFGITCQGSA-N,narlaprevir,trt_cp
BRD-K44353683,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1CCCCC1)C(O)=O,OELFLUMRDSZNSF-BRWVUGGUSA-N,nateglinide,trt_cp
BRD-K82746043,CC1(C)CCC(=C(CN2CCN(CC2)C2CCC(CC2)C(=O)NS(=O)(=O)C2CCC(N[C@H](CCN3CCOCC3)CSC3CCCCC3)C(C2)S(=O)(=O)C(F)(F)F)C1)C1CCC(CL)CC1,JLYAXFNOILIKPP-KXQOOQHDSA-N,navitoclax,trt_cp
BRD-K04956647,O[C@H](CNC[C@@H](O)[C@@H]1CCC2CC(F)CCC2O1)[C@H]1CCC2CC(F)CCC2O1,KOHIRBRYDXPAMZ-YHBROIRLSA-N,nebivolol,trt_cp
BRD-K90789829,CCC1NN(CCCN2CCN(CC2)C2CCCC(CL)C2)C(=O)N1CCOC1CCCCC1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,nefazodone,trt_cp
BRD-K65678996,CC1CCCC(C)C1NC(=O)CN1CCCC1=O,NGHTXZCKLWZPGK-UHFFFAOYSA-N,nefiracetam,trt_cp
BRD-A78877355,CN1CCOC(C2CCCCC2)C2CCCCC2C1,RGPDEAGGEXEMMM-UHFFFAOYSA-N,nefopam,trt_cp
BRD-K84466663,COC1NC(N)NC2N(CNC12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,IXOXBSCIXZEQEQ-UHTZMRCNSA-N,nelarabine,trt_cp
BRD-M80207679,CNC1CC(OC)C(CC1CL)C(=O)N[C@@H]1CCN(CC2CCCCC2)[C@@H]1C.CNC1CC(OC)C(CC1CL)C(=O)N[C@H]1CCN(CC2CCCCC2)[C@H]1C,QCYCDKUNJFKYEI-ZVWWNKPMSA-N,nemonapride,trt_cp
BRD-K18922609,CN(C)C(=O)OC1CCCC(C1)[N+](C)(C)C,ALWKGYPQUAPLQC-UHFFFAOYSA-N,neostigmine,trt_cp
BRD-K04112579,NC(=O)CC1CCCC(C(=O)C2CCCCC2)C1N,QEFAQIPZVLVERP-UHFFFAOYSA-N,nepafenac,trt_cp
BRD-K85606544,CCOC1CC2NCC(C#N)C(NC3CCC(OCC4CCCCN4)C(CL)C3)C2CC1NC(=O)\C=C\CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,neratinib,trt_cp
BRD-K79989959,CNC(=O)C1C(OC2CC(N(CCO)S(C)(=O)=O)C(CC12)C1CC1)-C1CCC(F)CC1,WTDWVLJJJOTABN-UHFFFAOYSA-N,nesbuvir,trt_cp
BRD-K97428065,CN(C(=O)C(C)(C)C1CC(CC(C1)C(F)(F)F)C(F)(F)F)C1CNC(CC1-C1CCCCC1C)N1CCN(C)CC1,WAXQNWCZJDTGBU-UHFFFAOYSA-N,netupitant,trt_cp
BRD-K15502390,CC1CCNC2C1NC(=O)C1CCCNC1N2C1CC1,NQDJXKOVJZTUJA-UHFFFAOYSA-N,nevirapine,trt_cp
BRD-K36324071,OS(=O)(=O)C1CCC(NC(=O)C2CC(NC(=O)NC3CC(CC(C3)C(=O)NC3CCC(C(C3)S(O)(=O)=O)S(O)(=O)=O)C(=O)NC3CCC(C(C3)S(O)(=O)=O)S(O)(=O)=O)CC(C2)C(=O)NC2CCC(C(C2)S(O)(=O)=O)S(O)(=O)=O)CC1S(O)(=O)=O,CPISLWFLHGUZHF-UHFFFAOYSA-N,NF-449,trt_cp
BRD-K60237333,OC(=O)C1CCCNC1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,niacin,trt_cp
BRD-A86871940,CC(CNC(=O)C1CCCNC1)NC(=O)C1CCCNC1,KTXBOOWDLPUROC-UHFFFAOYSA-N,nicaraven,trt_cp
BRD-A26711594,COC(=O)C1=C(C)NC(C)=C(C1C1CCCC(C1)[N+]([O-])=O)C(=O)OCCN(C)CC1CCCCC1,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,trt_cp
BRD-K76810206,CO[C@]12C[C@@H](COC(=O)C3CNCC(BR)C3)CN(C)[C@@H]1CC1CN(C)C3CCCC2C13,YSEXMKHXIOCEJA-FVFQAYNVSA-N,nicergoline,trt_cp
BRD-K35960502,OC1CCC(CL)CC1C(=O)NC1CCC(CC1CL)[N+]([O-])=O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,niclosamide,trt_cp
BRD-K28912512,NC(=O)C1CCCNC1,DFPAKSUCGFBDDF-UHFFFAOYSA-N,nicotinamide,trt_cp
BRD-K05395900,CN1CCC[C@H]1C1CCCNC1,SNICXCGAKADSCV-JTQLQIEISA-N,nicotine,trt_cp
BRD-A43331270,CCCN1C(C)=C(C(C2CCCC(C2)[N+]([O-])=O)C(C(=O)ON2CCC(CC2)(C2CCCCC2)C2CCCCC2)=C1C)C(=O)OC,SLTFTBXXKKDMPA-UHFFFAOYSA-N,niguldipine,trt_cp
BRD-K91544578,CCN(CC)C(=O)C1CCCNC1,NCYVXEGFNDZQCU-UHFFFAOYSA-N,nikethamide,trt_cp
BRD-K81528515,CC1CN(CN1)-C1CC(NC(=O)C2CCC(C)C(NC3NCCC(N3)-C3CCCNC3)C2)CC(C1)C(F)(F)F,HHZIURLSWUIHRB-UHFFFAOYSA-N,nilotinib,trt_cp
BRD-K76775527,CS(=O)(=O)NC1CCC(CC1OC1CCCCC1)[N+]([O-])=O,HYWYRSMBCFDLJT-UHFFFAOYSA-N,nimesulide,trt_cp
BRD-A58048407,COCCOC(=O)C1=C(C)NC(C)=C(C1C1CCCC(C1)[N+]([O-])=O)C(=O)OC(C)C,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nimodipine,trt_cp
BRD-K49075727,COC(=O)C1CCC2C(NC(=O)\C2=C(/NC2CCC(CC2)N(C)C(=O)CN2CCN(C)CC2)C2CCCCC2)C1,XZXHXSATPCNXJR-ZIADKAODSA-N,nintedanib,trt_cp
BRD-A95696066,CNCCC(OC1CCCCC1OC)C1CCCCC1,ITJNARMNRKSWTA-UHFFFAOYSA-N,nisoxetine,trt_cp
BRD-A02006392,CCOC(=O)C1=C(C)NC(C)=C(C1C1CCCC(C1)[N+]([O-])=O)C(=O)OC,PVHUJELLJLJGLN-UHFFFAOYSA-N,nitrendipine,trt_cp
BRD-K84011460,CCN(CC)CC1NCCN1-C1CCC(CC1C(=O)C1CCCCC1CL)[N+]([O-])=O,WZGBZLHGOVJDET-UHFFFAOYSA-N,nizofenone,trt_cp
BRD-K83699324,CN1CCN(CC1)C1CCC(OC(F)(F)F)C(NC2NCC3CCC4C(NN(CCO)C4-C3N2)C(N)=O)C1,QHLVBNKYJGBCQJ-UHFFFAOYSA-N,NMS-1286937,trt_cp
BRD-A09349126,CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C)C#C,IMONTRJLAWHYGT-FJMAIUEKSA-N,norethindrone,trt_cp
BRD-A39415247,C[C@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C1CC[C@@]2(O)C#C,VIKNJXKGJWUCNN-FOEMKWDFSA-N,norethisterone,trt_cp
BRD-K11196887,CCN1CC(C(O)=O)C(=O)C2CC(F)C(CC12)N1CCNCC1,OGJPXUAPXNRGGI-UHFFFAOYSA-N,norfloxacin,trt_cp
BRD-A14886633,CC[C@]12CCC3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,WWYNJERNGUHSAO-NJTPJZBZSA-N,norgestrel,trt_cp
BRD-K91263825,CNCCC=C1C2CCCCC2CCC2CCCCC12,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,nortriptyline,trt_cp
BRD-K91301684,COC1CCC2[C@@H](OC(=O)C2C1OC)[C@@H]1N(C)CCC2CC3OCOC3C(OC)C12,AKNNEGZIBPJZJG-QZTJIDSGSA-N,noscapine,trt_cp
BRD-K85307935,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2CCC3C(O)C(NC(=O)C4CCC(O)C(CC=C(C)C)C4)C(=O)OC3C2C)OC1(C)C,YJQPYGGHQPGBLI-KGSXXDOSSA-N,novobiocin,trt_cp
BRD-A68739437,COC1CC(CCC1NC1NCC2N(C)C(=O)CC(C)N(C3CCCC3)C2N1)C(=O)NC1CCN(C)CC1,KZLQLABUFJNPSZ-UHFFFAOYSA-N,NPK76-II-72-1,trt_cp
BRD-K64874225,CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,FVWJYYTZTCVBKE-ROUWMTJPSA-N,NSC-4644,trt_cp
BRD-K74371986,CC(C)CCNC1NCCCC1C(=O)N1CCN(CC2CCCCC2)CC1,DYTOQURYRYYNOR-UHFFFAOYSA-N,NSI-189,trt_cp
BRD-K09537769,O=C1CC(OC2C3CCCCC3CCC12)N1CCOCC1,KKTZALUTXUZPSN-UHFFFAOYSA-N,NU-7026,trt_cp
BRD-K00337317,O=C1CC(OC2C(CCCC12)-C1CCCC2C3CCCCC3SC12)N1CCOCC1,JAMULYFATHSZJM-UHFFFAOYSA-N,NU-7441,trt_cp
BRD-A12230535,COC1CCC(C2=NC(C(N2C(=O)N2CCNC(=O)C2)C2CCC(CL)CC2)C2CCC(CL)CC2)C(OC(C)C)C1,BDUHCSBCVGXTJM-UHFFFAOYSA-N,nutlin-3,trt_cp
BRD-K20696416,C1CN(C1)CC2CC(C2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,AECDBHGVIIRMOI-UHFFFAOYSA-N,NVP-AEW541,trt_cp
BRD-K65182930,CCNC(=O)C1=C(C(=C2C=C(C(=CC2=O)O)C(C)C)ON1)C3=CC=C(C=C3)CN4CCOCC4,SWDZPNJZKUGIIH-UHFFFAOYSA-N,NVP-AUY922,trt_cp
BRD-K12184916,CN1C2CNC3CCC(CC3C2N(-C2CCC(CC2)C(C)(C)C#N)C1=O)-C1CNC2CCCCC2C1,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,NVP-BEZ235,trt_cp
BRD-K42728290,CCN1CCN(CC1)C1CCC(NC2CC(NCN2)N(C)C(=O)NC2C(CL)C(OC)CC(OC)C2CL)CC1,QADPYRIHXKWUSV-UHFFFAOYSA-N,NVP-BGJ398,trt_cp
BRD-K79259477,CC1CCC(CC1NC1NC(NC2N(C)NCC12)-C1CCCNC1)C(=O)NC1CCCC(C1)C(F)(F)F,ZCCPLJOKGAACRT-UHFFFAOYSA-N,NVP-BHG712,trt_cp
BRD-K77396579,O=C(CNCCNC1CCC(CN1)C#N)N1CCC[C@H]1C#N,VFFZWMWTUSXDCB-ZDUSSCGKSA-N,NVP-DPP728,trt_cp
BRD-K21025364,CNC(=O)C1CCCCC1NC1NC(NC2CCC(CC2OC)N2CCOCC2)NCC1CL,UYJNQQDJUOUFQJ-UHFFFAOYSA-N,NVP-TAE226,trt_cp
BRD-K50140147,COC1CC(CCC1NC1NCC(CL)C(NC2CCCCC2S(=O)(=O)C(C)C)N1)N1CCC(CC1)N1CCN(C)CC1,QQWUGDVOUVUTOY-UHFFFAOYSA-N,NVP-TAE684,trt_cp
BRD-K46133855,CC(C)(C)[N+](\[O-])=C\C1CCC(CC1S(O)(=O)=O)S(O)(=O)=O,OVTCHWSLKGENKP-GHXNOFRVSA-N,NXY-059,trt_cp
BRD-K92041145,NC1NC(OCC2CCCCC2)C2[NH]CNC2N1,KRWMERLEINMZFT-UHFFFAOYSA-N,O6-benzylguanine,trt_cp
BRD-K22097830,CC(C)C1CCC(CC1)C(=O)NCCOC1CCC(CC1)C(O)=O,ODLDHXPJRGNTPC-UHFFFAOYSA-N,OCO-1112,trt_cp
BRD-K22822991,CC(C)(F)C[C@H](N[C@@H](C1CCC(CC1)-C1CCC(CC1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,FWIVDMJALNEADT-SFTDATJTSA-N,odanacatib,trt_cp
BRD-A24228527,CC1COC2C(N3CCN(C)CC3)C(F)CC3C2N1CC(C(O)=O)C3=O,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,ofloxacin,trt_cp
BRD-K92303087,CS(=O)(=O)NC1CCC2OC3C(OC(F)F)CCC(C(=O)NC4C(CL)CNCC4CL)C3C2C1,OKFDRAHPFKMAJH-UHFFFAOYSA-N,oglemilast,trt_cp
BRD-K18895904,CN1CCN(CC1)C1=NC2CCCCC2NC2SC(C)CC12,KVWDHTXUZHCGIO-UHFFFAOYSA-N,olanzapine,trt_cp
BRD-K02113016,FC1CCC(CC2N[NH]C(=O)C3CCCCC23)CC1C(=O)N1CCN(CC1)C(=O)C1CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N,olaparib,trt_cp
BRD-K78485176,CCCC1NC(C(C)(C)O)C(C(=O)OCC2OC(=O)OC2C)N1CC1CCC(CC1)-C1CCCCC1-C1NN[NH]N1,UQGKUQLKSCSZGY-UHFFFAOYSA-N,olmesartan-medoxomil,trt_cp
BRD-K20745393,CC1[NH]C(=O)C(CC1-C1CCC2NCCN2C1)C#N,JPAWFIIYTJQOKW-UHFFFAOYSA-N,olprinone,trt_cp
BRD-K36680103,COC(=O)N1CCN(CC2CCCC(NC(=O)NC3CCC(C)NC3)C2F)CC1,RFUBTTPMWSKEIW-UHFFFAOYSA-N,omecamtiv-mecarbil,trt_cp
BRD-A19736161,CC1NCCN1CC1CCC2C(C1=O)C1CCCCC1N2C,FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,trt_cp
BRD-A36331462,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1CNC(C)S1)C(=O)N[C@@H](CC1CCCCC1)C(=O)C1(C)CO1,SWZXEVABPLUDIO-QNLBTCDKSA-N,oprozomib,trt_cp
BRD-K55966568,CC1[NH]C(\C=C2/C(=O)NC3CCCCC23)C(C)C1CCC(O)=O,NHFDRBXTEDBWCZ-ZROIWOOFSA-N,orantinib,trt_cp
BRD-K67068943,CC(C)C[C@H](N[C@@H](CC1CNCN1CC1CC(CL)CC(CL)C1)C(O)=O)C(O)=O,NTCCRGGIJNDEAB-IRXDYDNUSA-N,ORE-1001,trt_cp
BRD-K41434598,CC1(CN)CC2CCCCC2C1,JOLKQWPKJFRPOU-UHFFFAOYSA-N,ORG-9768,trt_cp
BRD-K63343048,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,orlistat,trt_cp
BRD-A42759514,CC1NCC(N1CC(O)CCL)[N+]([O-])=O,IPWKIXLWTCNBKN-UHFFFAOYSA-N,ornidazole,trt_cp
BRD-A53576514,CN(C)CCOC(C1CCCCC1)C1CCCCC1C,QVYRGXJJSLMXQH-UHFFFAOYSA-N,orphenadrine,trt_cp
BRD-K00674894,CNC(=O)C1CCC2CC(CCC2C1)[C@]1(O)CCN2CNCC12,OZPFIJIOIVJZMN-GOSISDBHSA-N,orteronel,trt_cp
BRD-K93767137,CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O,NENPYTRHICXVCS-YNEHKIRRSA-N,oseltamivir-carboxylate,trt_cp
BRD-K94012289,COC1=CC=CC2=CC(=C3C4=C(N=CNN4C(=N3)C5CCC(CC5)C(=O)O)N)N=C21,CDNMDRUIGNHEMR-UHFFFAOYSA-N,OSI-027,trt_cp
BRD-K87124298,COC1CCCC2CC([NH]C12)-C1NC([C@H]2CC[C@@H](CC2)C(O)=O)N2NCNC(N)C12,JROFGZPOBKIAEW-HAQNSBGRSA-N,OSI-027,trt_cp
BRD-K25340465,FC(F)(F)OC1CCC(NC(=O)C2SCCC2NCC2CCNC3CCCCC23)CC1,FGTCROZDHDSNIO-UHFFFAOYSA-N,OSI-930,trt_cp
BRD-K42805893,COC1CC(N(C)CCN(C)C)C(NC(=O)C=C)CC1NC1NCCC(N1)-C1CN(C)C2CCCCC12,DUYJMQONPNNFPI-UHFFFAOYSA-N,osimertinib,trt_cp
BRD-K29735307,C[C@](O)(COC1CCC(CC1)C#N)C(=O)NC1CCC(C#N)C(C1)C(F)(F)F,JNGVJMBLXIUVRD-SFHVURJKSA-N,ostarine,trt_cp
BRD-K80082640,COC(=O)[C@H](CC1CCCC(C1)C(N)=N)[C@@H](C)NC(=O)C1CCC(CC1)-C1CC[N+]([O-])CC1,PFGVNLZDWRZPJW-OPAMFIHVSA-N,otamixaban,trt_cp
BRD-K85337334,CCCCCCCCOC1CCCCC1C(=O)NC1CCC(CC1)C(=O)OCC[N+](C)(CC)CC,NQHNLNLJPDMBFN-UHFFFAOYSA-O,otilonium,trt_cp
BRD-K53417444,CN(C)C[C@H]1CC[C@@H](CC1)NC1C(CNC2CCC(NC12)-C1CC(CL)C(O)C(CL)C1)C(C)=O,DKZYXHCYPUVGAF-JCNLHEQBSA-N,OTS-167,trt_cp
BRD-K92467929,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,QSLJIVKCVHQPLV-PEMPUTJUSA-N,oxandrolone,trt_cp
BRD-K25394294,OC(=O)CCC1NC(C(O1)-C1CCCCC1)-C1CCCCC1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,oxaprozin,trt_cp
BRD-K02079473,O=C1[NH]C2CCCCC2N1CCCN1CCN(CC1)C(C1CCCCC1)C1CCCCC1,BAINIUMDFURPJM-UHFFFAOYSA-N,oxatomide,trt_cp
BRD-A33447119,COC(=O)NC1NC2CCC(CC2[NH]1)S(=O)C1CCCCC1,BEZZFPOZAYTVHN-UHFFFAOYSA-N,oxfendazole,trt_cp
BRD-K56104152,CLC1CCC(CO\N=C(/CN2CCNC2)C2CCC(CL)CC2CL)C(CL)C1,QRJJEGAJXVEBNE-HKOYGPOVSA-N,oxiconazole,trt_cp
BRD-K78096648,OC1NC2CCCCC2N1C1CCN(CCOC2CCCCC2)CC1,NVDBBGBUTKLRSN-UHFFFAOYSA-N,oxiperomide,trt_cp
BRD-K59037100,COC1CCC(C(=O)C2CCCCC2)C(O)C1,DXGLGDHPHMLXJC-UHFFFAOYSA-N,oxybenzone,trt_cp
BRD-K04185004,CCCCOC1CC(CCC1N)C(=O)OCCN(CC)CC,CMHHMUWAYWTMGS-UHFFFAOYSA-N,oxybuprocaine,trt_cp
BRD-A65013509,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1CCCCC1,XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,trt_cp
BRD-K16195444,CC1CC(C(O)C(C)C1CC1=NCCN1)C(C)(C)C,WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,trt_cp
BRD-K31841515,O=C1[NH]C2N[NH]CC2C(=O)[NH]1,HXNFUBHNUDHIGC-UHFFFAOYSA-N,oxypurinol,trt_cp
BRD-K53061490,OC(=O)\C=C\C1CCC(CN2CCNC2)CC1,SHZKQBHERIJWAO-AATRIKPKSA-N,ozagrel,trt_cp
BRD-K96671969,[O-][N+](=O)C1CN2C[C@@H](COC2N1)OCC1CCC(OC(F)(F)F)CC1,ZLHZLMOSPGACSZ-NSHDSACASA-N,PA-824,trt_cp
BRD-A28746609,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3CCCCC3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1CCCCC1)C1CCCCC1,RCINICONZNJXQF-VAZQATRQSA-N,paclitaxel,trt_cp
BRD-K51313569,CC(=O)C1C(C)C2CNC(NC3CCC(CN3)N3CCNCC3)NC2N(C2CCCC2)C1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N,palbociclib,trt_cp
BRD-K68095457,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,palmitoylethanolamide,trt_cp
BRD-A50998626,COC1CCC(COC2CC3OC(=O)C4CC(CCC4C3CC2OC)C(C)O)CC1,YEAHTLOYHVWAKW-UHFFFAOYSA-N,palomid-529,trt_cp
BRD-K08924299,O=C1N(C[C@H]2CCCC3CCCC1C23)[C@@H]1CN2CCC1CC2,CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,trt_cp
BRD-K83794243,CC1(C)CCC(C)(C)C2CC(\C=C\C3CCC(CC3)C(O)=O)C(CN3CCCN3)CC12,YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,trt_cp
BRD-A22380646,COC1CCNC(CS(=O)C2NC3CC(OC(F)F)CCC3[NH]2)C1OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N,pantoprazole,trt_cp
BRD-K15567136,COC1CCC(CC2NCCC3CC(OC)C(OC)CC23)CC1OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N,papaverine,trt_cp
BRD-K41524689,CC(=O)NC1CCC(O)CC1,RZVAJINKPMORJF-UHFFFAOYSA-N,paracetamol,trt_cp
BRD-K60585088,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1C[C@@H](O)C[C@H](O)C1,BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,trt_cp
BRD-K37991163,FC1CCC(CC1)[C@@H]1CCNC[C@H]1COC1CCC2OCOC2C1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,paroxetine,trt_cp
BRD-K59715032,NCCCC[C@@H]1NC(=O)[C@@H](CC2C[NH]C3CCCCC23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCC(OCC3CCCCC3)CC2)NC1=O)OC(=O)NCCN)C1CCCCC1,VMZMNAABQBOLAK-DBILLSOUSA-N,pasireotide,trt_cp
BRD-K74514084,CN(C1CCC2C(C)N(C)NC2C1)C1CCNC(NC2CCC(C)C(C2)S(N)(=O)=O)N1,CUIHSIWYWATEQL-UHFFFAOYSA-N,pazopanib,trt_cp
BRD-K66412701,C[C@H]1COC2C(C(F)CC3C2N1CC(C(O)=O)C3=O)C1(N)CC1,XAGMUUZPGZWTRP-ZETCQYMHSA-N,pazufloxacin,trt_cp
